date,open,high,low,close,source,hwm,hwm_date,drawdown
2011-11-21,7042.64,7042.64,7042.64,7042.64,TWSE FMTQIK,10202.2,2000-02-17,-0.30969398757130817
2011-11-22,7000.03,7000.03,7000.03,7000.03,TWSE FMTQIK,10202.2,2000-02-17,-0.313870537727157
2011-11-23,6806.43,6806.43,6806.43,6806.43,TWSE FMTQIK,10202.2,2000-02-17,-0.3328468369567349
2011-11-24,6864.39,6864.39,6864.39,6864.39,TWSE FMTQIK,10202.2,2000-02-17,-0.32716570935680545
2011-11-25,6784.52,6784.52,6784.52,6784.52,TWSE FMTQIK,10202.2,2000-02-17,-0.33499441296975163
2011-11-28,6898.78,6898.78,6898.78,6898.78,TWSE FMTQIK,10202.2,2000-02-17,-0.32379486777361755
2011-11-29,6988.65,6988.65,6988.65,6988.65,TWSE FMTQIK,10202.2,2000-02-17,-0.3149859834153419
2011-11-30,6904.12,6904.12,6904.12,6904.12,TWSE FMTQIK,10202.2,2000-02-17,-0.32327145125561163
2011-12-01,7178.69,7178.69,7178.69,7178.69,TWSE FMTQIK,10202.2,2000-02-17,-0.2963586285311012
2011-12-02,7140.68,7140.68,7140.68,7140.68,TWSE FMTQIK,10202.2,2000-02-17,-0.3000842955440983
2011-12-05,7098.08,7098.08,7098.08,7098.08,TWSE FMTQIK,10202.2,2000-02-17,-0.3042598655192018
2011-12-06,6956.28,6956.28,6956.28,6956.28,TWSE FMTQIK,10202.2,2000-02-17,-0.3181588284879733
2011-12-07,7033.0,7033.0,7033.0,7033.0,TWSE FMTQIK,10202.2,2000-02-17,-0.3106388818098058
2011-12-08,6982.9,6982.9,6982.9,6982.9,TWSE FMTQIK,10202.2,2000-02-17,-0.31554958734390626
2011-12-09,6893.3,6893.3,6893.3,6893.3,TWSE FMTQIK,10202.2,2000-02-17,-0.324332006822058
2011-12-12,6949.04,6949.04,6949.04,6949.04,TWSE FMTQIK,10202.2,2000-02-17,-0.31886847934759177
2011-12-13,6896.31,6896.31,6896.31,6896.31,TWSE FMTQIK,10202.2,2000-02-17,-0.3240369724177138
2011-12-14,6922.57,6922.57,6922.57,6922.57,TWSE FMTQIK,10202.2,2000-02-17,-0.3214630177804788
2011-12-15,6764.59,6764.59,6764.59,6764.59,TWSE FMTQIK,10202.2,2000-02-17,-0.33694791319519324
2011-12-16,6785.09,6785.09,6785.09,6785.09,TWSE FMTQIK,10202.2,2000-02-17,-0.33493854266726786
2011-12-19,6633.33,6633.33,6633.33,6633.33,TWSE FMTQIK,10202.2,2000-02-17,-0.3498137656583875
2011-12-20,6662.64,6662.64,6662.64,6662.64,TWSE FMTQIK,10202.2,2000-02-17,-0.34694085589382684
2011-12-21,6966.48,6966.48,6966.48,6966.48,TWSE FMTQIK,10202.2,2000-02-17,-0.3171590441277372
2011-12-22,6966.35,6966.35,6966.35,6966.35,TWSE FMTQIK,10202.2,2000-02-17,-0.3171717864774265
2011-12-23,7110.73,7110.73,7110.73,7110.73,TWSE FMTQIK,10202.2,2000-02-17,-0.3030199368763601
2011-12-26,7092.58,7092.58,7092.58,7092.58,TWSE FMTQIK,10202.2,2000-02-17,-0.30479896492913294
2011-12-27,7085.03,7085.03,7085.03,7085.03,TWSE FMTQIK,10202.2,2000-02-17,-0.30553900139185675
2011-12-28,7056.67,7056.67,7056.67,7056.67,TWSE FMTQIK,10202.2,2000-02-17,-0.308318793985611
2011-12-29,7074.82,7074.82,7074.82,7074.82,TWSE FMTQIK,10202.2,2000-02-17,-0.30653976593283805
2011-12-30,7072.08,7072.08,7072.08,7072.08,TWSE FMTQIK,10202.2,2000-02-17,-0.3068083354570583
2012-01-02,6952.21,6952.21,6952.21,6952.21,TWSE FMTQIK,10202.2,2000-02-17,-0.31855776205132236
2012-01-03,7053.38,7053.38,7053.38,7053.38,TWSE FMTQIK,10202.2,2000-02-17,-0.30864127345082437
2012-01-04,7082.97,7082.97,7082.97,7082.97,TWSE FMTQIK,10202.2,2000-02-17,-0.30574091862539454
2012-01-05,7130.86,7130.86,7130.86,7130.86,TWSE FMTQIK,10202.2,2000-02-17,-0.3010468330360119
2012-01-06,7120.51,7120.51,7120.51,7120.51,TWSE FMTQIK,10202.2,2000-02-17,-0.3020613201074278
2012-01-09,7093.04,7093.04,7093.04,7093.04,TWSE FMTQIK,10202.2,2000-02-17,-0.3047538766148479
2012-01-10,7178.87,7178.87,7178.87,7178.87,TWSE FMTQIK,10202.2,2000-02-17,-0.29634098527768526
2012-01-11,7188.21,7188.21,7188.21,7188.21,TWSE FMTQIK,10202.2,2000-02-17,-0.2954254964615476
2012-01-12,7186.58,7186.58,7186.58,7186.58,TWSE FMTQIK,10202.2,2000-02-17,-0.29558526592303624
2012-01-13,7181.54,7181.54,7181.54,7181.54,TWSE FMTQIK,10202.2,2000-02-17,-0.2960792770186823
2012-01-16,7103.62,7103.62,7103.62,7103.62,TWSE FMTQIK,10202.2,2000-02-17,-0.3037168453862893
2012-01-17,7221.08,7221.08,7221.08,7221.08,TWSE FMTQIK,10202.2,2000-02-17,-0.29220364235164975
2012-01-18,7233.69,7233.69,7233.69,7233.69,TWSE FMTQIK,10202.2,2000-02-17,-0.2909676344317893
2012-01-30,7407.41,7407.41,7407.41,7407.41,TWSE FMTQIK,10202.2,2000-02-17,-0.2739399345239263
2012-01-31,7517.08,7517.08,7517.08,7517.08,TWSE FMTQIK,10202.2,2000-02-17,-0.2631902922898983
2012-02-01,7549.21,7549.21,7549.21,7549.21,TWSE FMTQIK,10202.2,2000-02-17,-0.2600409715551548
2012-02-02,7652.46,7652.46,7652.46,7652.46,TWSE FMTQIK,10202.2,2000-02-17,-0.24992060535962834
2012-02-03,7674.99,7674.99,7674.99,7674.99,TWSE FMTQIK,10202.2,2000-02-17,-0.2477122581404012
2012-02-04,7741.24,7741.24,7741.24,7741.24,TWSE FMTQIK,10202.2,2000-02-17,-0.24121856070259362
2012-02-06,7687.98,7687.98,7687.98,7687.98,TWSE FMTQIK,10202.2,2000-02-17,-0.24643900335221824
2012-02-07,7707.44,7707.44,7707.44,7707.44,TWSE FMTQIK,10202.2,2000-02-17,-0.24453157162180716
2012-02-08,7869.91,7869.91,7869.91,7869.91,TWSE FMTQIK,10202.2,2000-02-17,-0.22860657505243975
2012-02-09,7910.78,7910.78,7910.78,7910.78,TWSE FMTQIK,10202.2,2000-02-17,-0.22460057634627828
2012-02-10,7862.27,7862.27,7862.27,7862.27,TWSE FMTQIK,10202.2,2000-02-17,-0.22935543314187135
2012-02-13,7912.91,7912.91,7912.91,7912.91,TWSE FMTQIK,10202.2,2000-02-17,-0.22439179784752317
2012-02-14,7884.08,7884.08,7884.08,7884.08,TWSE FMTQIK,10202.2,2000-02-17,-0.22721765893630796
2012-02-15,8005.24,8005.24,8005.24,8005.24,TWSE FMTQIK,10202.2,2000-02-17,-0.2153417890258964
2012-02-16,7869.7,7869.7,7869.7,7869.7,TWSE FMTQIK,10202.2,2000-02-17,-0.2286271588480917
2012-02-17,7894.36,7894.36,7894.36,7894.36,TWSE FMTQIK,10202.2,2000-02-17,-0.22621003313010923
2012-02-20,7954.82,7954.82,7954.82,7954.82,TWSE FMTQIK,10202.2,2000-02-17,-0.2202838603438475
2012-02-21,7921.5,7921.5,7921.5,7921.5,TWSE FMTQIK,10202.2,2000-02-17,-0.22354982258728517
2012-02-22,8001.68,8001.68,8001.68,8001.68,TWSE FMTQIK,10202.2,2000-02-17,-0.21569073337123368
2012-02-23,7937.3,7937.3,7937.3,7937.3,TWSE FMTQIK,10202.2,2000-02-17,-0.22200113700966462
2012-02-24,7959.34,7959.34,7959.34,7959.34,TWSE FMTQIK,10202.2,2000-02-17,-0.2198408186469586
2012-02-29,8121.44,8121.44,8121.44,8121.44,TWSE FMTQIK,10202.2,2000-02-17,-0.20395208876516835
2012-03-01,8118.34,8118.34,8118.34,8118.34,TWSE FMTQIK,10202.2,2000-02-17,-0.20425594479622045
2012-03-02,8144.04,8144.04,8144.04,8144.04,TWSE FMTQIK,10202.2,2000-02-17,-0.20173688028072378
2012-03-03,8114.44,8114.44,8114.44,8114.44,TWSE FMTQIK,10202.2,2000-02-17,-0.20463821528689896
2012-03-05,8004.74,8004.74,8004.74,8004.74,TWSE FMTQIK,10202.2,2000-02-17,-0.21539079806316297
2012-03-06,7937.97,7937.97,7937.97,7937.97,TWSE FMTQIK,10202.2,2000-02-17,-0.22193546489972749
2012-03-07,7903.08,7903.08,7903.08,7903.08,TWSE FMTQIK,10202.2,2000-02-17,-0.22535531552018195
2012-03-08,7984.56,7984.56,7984.56,7984.56,TWSE FMTQIK,10202.2,2000-02-17,-0.2173688028072377
2012-03-09,8016.01,8016.01,8016.01,8016.01,TWSE FMTQIK,10202.2,2000-02-17,-0.21428613436317656
2012-03-12,7927.55,7927.55,7927.55,7927.55,TWSE FMTQIK,10202.2,2000-02-17,-0.22295681323636085
2012-03-13,8031.51,8031.51,8031.51,8031.51,TWSE FMTQIK,10202.2,2000-02-17,-0.21276685420791597
2012-03-14,8125.26,8125.26,8125.26,8125.26,TWSE FMTQIK,10202.2,2000-02-17,-0.2035776597204525
2012-03-15,8121.62,8121.62,8121.62,8121.62,TWSE FMTQIK,10202.2,2000-02-17,-0.20393444551175244
2012-03-16,8054.94,8054.94,8054.94,8054.94,TWSE FMTQIK,10202.2,2000-02-17,-0.21047029072160917
2012-03-19,8043.92,8043.92,8043.92,8043.92,TWSE FMTQIK,10202.2,2000-02-17,-0.21155044990296212
2012-03-20,7972.7,7972.7,7972.7,7972.7,TWSE FMTQIK,10202.2,2000-02-17,-0.21853129717119846
2012-03-21,7981.94,7981.94,7981.94,7981.94,TWSE FMTQIK,10202.2,2000-02-17,-0.21762561016251403
2012-03-22,8059.94,8059.94,8059.94,8059.94,TWSE FMTQIK,10202.2,2000-02-17,-0.2099802003489445
2012-03-23,8076.61,8076.61,8076.61,8076.61,TWSE FMTQIK,10202.2,2000-02-17,-0.2083462390464803
2012-03-26,7967.62,7967.62,7967.62,7967.62,TWSE FMTQIK,10202.2,2000-02-17,-0.2190292289898258
2012-03-27,8029.46,8029.46,8029.46,8029.46,TWSE FMTQIK,10202.2,2000-02-17,-0.21296779126070853
2012-03-28,8038.07,8038.07,8038.07,8038.07,TWSE FMTQIK,10202.2,2000-02-17,-0.21212385563897995
2012-03-29,7872.66,7872.66,7872.66,7872.66,TWSE FMTQIK,10202.2,2000-02-17,-0.22833702534747413
2012-03-30,7933.0,7933.0,7933.0,7933.0,TWSE FMTQIK,10202.2,2000-02-17,-0.22242261473015634
2012-04-02,7862.9,7862.9,7862.9,7862.9,TWSE FMTQIK,10202.2,2000-02-17,-0.2292936817549157
2012-04-03,7760.85,7760.85,7760.85,7760.85,TWSE FMTQIK,10202.2,2000-02-17,-0.23929642626100256
2012-04-05,7639.82,7639.82,7639.82,7639.82,TWSE FMTQIK,10202.2,2000-02-17,-0.25115955382172483
2012-04-06,7706.26,7706.26,7706.26,7706.26,TWSE FMTQIK,10202.2,2000-02-17,-0.244647232949756
2012-04-09,7600.87,7600.87,7600.87,7600.87,TWSE FMTQIK,10202.2,2000-02-17,-0.2549773578247829
2012-04-10,7640.68,7640.68,7640.68,7640.68,TWSE FMTQIK,10202.2,2000-02-17,-0.25107525827762645
2012-04-11,7656.67,7656.67,7656.67,7656.67,TWSE FMTQIK,10202.2,2000-02-17,-0.24950794926584463
2012-04-12,7662.92,7662.92,7662.92,7662.92,TWSE FMTQIK,10202.2,2000-02-17,-0.24889533630001381
2012-04-13,7788.27,7788.27,7788.27,7788.27,TWSE FMTQIK,10202.2,2000-02-17,-0.23660877065730923
2012-04-16,7729.86,7729.86,7729.86,7729.86,TWSE FMTQIK,10202.2,2000-02-17,-0.2423340063907785
2012-04-17,7585.87,7585.87,7585.87,7585.87,TWSE FMTQIK,10202.2,2000-02-17,-0.25644762894277706
2012-04-18,7605.0,7605.0,7605.0,7605.0,TWSE FMTQIK,10202.2,2000-02-17,-0.2545725431769619
2012-04-19,7622.69,7622.69,7622.69,7622.69,TWSE FMTQIK,10202.2,2000-02-17,-0.2528386034384742
2012-04-20,7507.15,7507.15,7507.15,7507.15,TWSE FMTQIK,10202.2,2000-02-17,-0.26416361177001046
2012-04-23,7481.09,7481.09,7481.09,7481.09,TWSE FMTQIK,10202.2,2000-02-17,-0.26671796279233895
2012-04-24,7498.84,7498.84,7498.84,7498.84,TWSE FMTQIK,10202.2,2000-02-17,-0.2649781419693792
2012-04-25,7563.18,7563.18,7563.18,7563.18,TWSE FMTQIK,10202.2,2000-02-17,-0.2586716590539295
2012-04-26,7521.35,7521.35,7521.35,7521.35,TWSE FMTQIK,10202.2,2000-02-17,-0.26277175511164264
2012-04-27,7480.5,7480.5,7480.5,7480.5,TWSE FMTQIK,10202.2,2000-02-17,-0.2667757934563134
2012-04-30,7501.72,7501.72,7501.72,7501.72,TWSE FMTQIK,10202.2,2000-02-17,-0.2646958499147243
2012-05-02,7676.81,7676.81,7676.81,7676.81,TWSE FMTQIK,10202.2,2000-02-17,-0.24753386524475118
2012-05-03,7659.53,7659.53,7659.53,7659.53,TWSE FMTQIK,10202.2,2000-02-17,-0.24922761757268053
2012-05-04,7700.95,7700.95,7700.95,7700.95,TWSE FMTQIK,10202.2,2000-02-17,-0.24516770892552597
2012-05-07,7538.08,7538.08,7538.08,7538.08,TWSE FMTQIK,10202.2,2000-02-17,-0.2611319127247065
2012-05-08,7545.71,7545.71,7545.71,7545.71,TWSE FMTQIK,10202.2,2000-02-17,-0.2603840348160201
2012-05-09,7475.71,7475.71,7475.71,7475.71,TWSE FMTQIK,10202.2,2000-02-17,-0.26724530003332614
2012-05-10,7484.01,7484.01,7484.01,7484.01,TWSE FMTQIK,10202.2,2000-02-17,-0.26643175001470276
2012-05-11,7401.37,7401.37,7401.37,7401.37,TWSE FMTQIK,10202.2,2000-02-17,-0.27453196369410526
2012-05-14,7377.18,7377.18,7377.18,7377.18,TWSE FMTQIK,10202.2,2000-02-17,-0.2769030209170571
2012-05-15,7395.64,7395.64,7395.64,7395.64,TWSE FMTQIK,10202.2,2000-02-17,-0.27509360726117893
2012-05-16,7234.57,7234.57,7234.57,7234.57,TWSE FMTQIK,10202.2,2000-02-17,-0.29088137852620033
2012-05-17,7356.77,7356.77,7356.77,7356.77,TWSE FMTQIK,10202.2,2000-02-17,-0.27890356981827447
2012-05-18,7151.19,7151.19,7151.19,7151.19,TWSE FMTQIK,10202.2,2000-02-17,-0.29905412558075717
2012-05-21,7192.23,7192.23,7192.23,7192.23,TWSE FMTQIK,10202.2,2000-02-17,-0.29503146380192513
2012-05-22,7274.89,7274.89,7274.89,7274.89,TWSE FMTQIK,10202.2,2000-02-17,-0.28692928976103194
2012-05-23,7147.75,7147.75,7147.75,7147.75,TWSE FMTQIK,10202.2,2000-02-17,-0.2993913077571505
2012-05-24,7124.89,7124.89,7124.89,7124.89,TWSE FMTQIK,10202.2,2000-02-17,-0.30163200094097353
2012-05-25,7071.63,7071.63,7071.63,7071.63,TWSE FMTQIK,10202.2,2000-02-17,-0.30685244359059816
2012-05-28,7136.0,7136.0,7136.0,7136.0,TWSE FMTQIK,10202.2,2000-02-17,-0.30054302013291256
2012-05-29,7342.29,7342.29,7342.29,7342.29,TWSE FMTQIK,10202.2,2000-02-17,-0.28032287153751156
2012-05-30,7261.8,7261.8,7261.8,7261.8,TWSE FMTQIK,10202.2,2000-02-17,-0.28821234635666815
2012-05-31,7301.5,7301.5,7301.5,7301.5,TWSE FMTQIK,10202.2,2000-02-17,-0.2843210287977104
2012-06-01,7106.09,7106.09,7106.09,7106.09,TWSE FMTQIK,10202.2,2000-02-17,-0.30347474074219294
2012-06-04,6894.66,6894.66,6894.66,6894.66,TWSE FMTQIK,10202.2,2000-02-17,-0.32419870224069325
2012-06-05,7000.45,7000.45,7000.45,7000.45,TWSE FMTQIK,10202.2,2000-02-17,-0.3138293701358531
2012-06-06,7056.15,7056.15,7056.15,7056.15,TWSE FMTQIK,10202.2,2000-02-17,-0.30836976338436817
2012-06-07,7080.31,7080.31,7080.31,7080.31,TWSE FMTQIK,10202.2,2000-02-17,-0.30600164670365215
2012-06-08,6999.65,6999.65,6999.65,6999.65,TWSE FMTQIK,10202.2,2000-02-17,-0.3139077845954795
2012-06-11,7120.23,7120.23,7120.23,7120.23,TWSE FMTQIK,10202.2,2000-02-17,-0.3020887651682971
2012-06-12,7072.08,7072.08,7072.08,7072.08,TWSE FMTQIK,10202.2,2000-02-17,-0.3068083354570583
2012-06-13,7088.83,7088.83,7088.83,7088.83,TWSE FMTQIK,10202.2,2000-02-17,-0.3051665327086315
2012-06-14,7075.1,7075.1,7075.1,7075.1,TWSE FMTQIK,10202.2,2000-02-17,-0.3065123208719688
2012-06-15,7155.83,7155.83,7155.83,7155.83,TWSE FMTQIK,10202.2,2000-02-17,-0.2985993217149243
2012-06-18,7281.5,7281.5,7281.5,7281.5,TWSE FMTQIK,10202.2,2000-02-17,-0.2862813902883692
2012-06-19,7273.13,7273.13,7273.13,7273.13,TWSE FMTQIK,10202.2,2000-02-17,-0.28710180157221
2012-06-20,7334.63,7334.63,7334.63,7334.63,TWSE FMTQIK,10202.2,2000-02-17,-0.28107368998843396
2012-06-21,7279.05,7279.05,7279.05,7279.05,TWSE FMTQIK,10202.2,2000-02-17,-0.28652153457097496
2012-06-22,7222.05,7222.05,7222.05,7222.05,TWSE FMTQIK,10202.2,2000-02-17,-0.29210856481935277
2012-06-25,7166.38,7166.38,7166.38,7166.38,TWSE FMTQIK,10202.2,2000-02-17,-0.29756523102860166
2012-06-26,7137.93,7137.93,7137.93,7137.93,TWSE FMTQIK,10202.2,2000-02-17,-0.30035384524906394
2012-06-27,7183.01,7183.01,7183.01,7183.01,TWSE FMTQIK,10202.2,2000-02-17,-0.29593519044911887
2012-06-28,7169.61,7169.61,7169.61,7169.61,TWSE FMTQIK,10202.2,2000-02-17,-0.2972486326478604
2012-06-29,7296.28,7296.28,7296.28,7296.28,TWSE FMTQIK,10202.2,2000-02-17,-0.28483268314677235
2012-07-02,7345.16,7345.16,7345.16,7345.16,TWSE FMTQIK,10202.2,2000-02-17,-0.280041559663602
2012-07-03,7418.36,7418.36,7418.36,7418.36,TWSE FMTQIK,10202.2,2000-02-17,-0.27286663660779054
2012-07-04,7422.59,7422.59,7422.59,7422.59,TWSE FMTQIK,10202.2,2000-02-17,-0.27245202015251613
2012-07-05,7387.78,7387.78,7387.78,7387.78,TWSE FMTQIK,10202.2,2000-02-17,-0.27586402932700793
2012-07-06,7368.59,7368.59,7368.59,7368.59,TWSE FMTQIK,10202.2,2000-02-17,-0.2777449961772951
2012-07-09,7309.96,7309.96,7309.96,7309.96,TWSE FMTQIK,10202.2,2000-02-17,-0.28349179588716167
2012-07-10,7251.35,7251.35,7251.35,7251.35,TWSE FMTQIK,10202.2,2000-02-17,-0.28923663523553744
2012-07-11,7257.91,7257.91,7257.91,7257.91,TWSE FMTQIK,10202.2,2000-02-17,-0.2885936366666014
2012-07-12,7130.93,7130.93,7130.93,7130.93,TWSE FMTQIK,10202.2,2000-02-17,-0.30103997177079456
2012-07-13,7104.27,7104.27,7104.27,7104.27,TWSE FMTQIK,10202.2,2000-02-17,-0.30365313363784285
2012-07-16,7090.04,7090.04,7090.04,7090.04,TWSE FMTQIK,10202.2,2000-02-17,-0.3050479308384466
2012-07-17,7127.0,7127.0,7127.0,7127.0,TWSE FMTQIK,10202.2,2000-02-17,-0.301425182803709
2012-07-18,7049.05,7049.05,7049.05,7049.05,TWSE FMTQIK,10202.2,2000-02-17,-0.309065691713552
2012-07-19,7148.57,7148.57,7148.57,7148.57,TWSE FMTQIK,10202.2,2000-02-17,-0.2993109329360335
2012-07-20,7164.68,7164.68,7164.68,7164.68,TWSE FMTQIK,10202.2,2000-02-17,-0.29773186175530775
2012-07-23,7028.73,7028.73,7028.73,7028.73,TWSE FMTQIK,10202.2,2000-02-17,-0.3110574189880615
2012-07-24,7008.35,7008.35,7008.35,7008.35,TWSE FMTQIK,10202.2,2000-02-17,-0.3130550273470428
2012-07-25,6979.13,6979.13,6979.13,6979.13,TWSE FMTQIK,10202.2,2000-02-17,-0.3159191154848955
2012-07-26,6970.69,6970.69,6970.69,6970.69,TWSE FMTQIK,10202.2,2000-02-17,-0.3167463880339535
2012-07-27,7124.49,7124.49,7124.49,7124.49,TWSE FMTQIK,10202.2,2000-02-17,-0.30167120817078674
2012-07-30,7158.88,7158.88,7158.88,7158.88,TWSE FMTQIK,10202.2,2000-02-17,-0.29830036658759884
2012-07-31,7270.49,7270.49,7270.49,7270.49,TWSE FMTQIK,10202.2,2000-02-17,-0.2873605692889769
2012-08-01,7267.96,7267.96,7267.96,7267.96,TWSE FMTQIK,10202.2,2000-02-17,-0.28760855501754523
2012-08-03,7217.51,7217.51,7217.51,7217.51,TWSE FMTQIK,10202.2,2000-02-17,-0.29255356687773226
2012-08-06,7286.33,7286.33,7286.33,7286.33,TWSE FMTQIK,10202.2,2000-02-17,-0.2858079629883751
2012-08-07,7295.46,7295.46,7295.46,7295.46,TWSE FMTQIK,10202.2,2000-02-17,-0.28491305796788935
2012-08-08,7319.8,7319.8,7319.8,7319.8,TWSE FMTQIK,10202.2,2000-02-17,-0.2825272980337574
2012-08-09,7433.7,7433.7,7433.7,7433.7,TWSE FMTQIK,10202.2,2000-02-17,-0.27136303934445516
2012-08-10,7441.12,7441.12,7441.12,7441.12,TWSE FMTQIK,10202.2,2000-02-17,-0.27063574523142075
2012-08-13,7436.3,7436.3,7436.3,7436.3,TWSE FMTQIK,10202.2,2000-02-17,-0.2711081923506695
2012-08-14,7479.25,7479.25,7479.25,7479.25,TWSE FMTQIK,10202.2,2000-02-17,-0.26689831604947956
2012-08-15,7467.74,7467.74,7467.74,7467.74,TWSE FMTQIK,10202.2,2000-02-17,-0.26802650408735373
2012-08-16,7490.21,7490.21,7490.21,7490.21,TWSE FMTQIK,10202.2,2000-02-17,-0.26582403795259846
2012-08-17,7467.92,7467.92,7467.92,7467.92,TWSE FMTQIK,10202.2,2000-02-17,-0.2680088608339378
2012-08-20,7431.91,7431.91,7431.91,7431.91,TWSE FMTQIK,10202.2,2000-02-17,-0.27153849169786914
2012-08-21,7506.81,7506.81,7506.81,7506.81,TWSE FMTQIK,10202.2,2000-02-17,-0.2641969379153516
2012-08-22,7496.58,7496.58,7496.58,7496.58,TWSE FMTQIK,10202.2,2000-02-17,-0.2651996628178237
2012-08-23,7505.17,7505.17,7505.17,7505.17,TWSE FMTQIK,10202.2,2000-02-17,-0.2643576875575857
2012-08-24,7477.53,7477.53,7477.53,7477.53,TWSE FMTQIK,10202.2,2000-02-17,-0.2670669071376762
2012-08-27,7468.22,7468.22,7468.22,7468.22,TWSE FMTQIK,10202.2,2000-02-17,-0.26797945541157797
2012-08-28,7361.94,7361.94,7361.94,7361.94,TWSE FMTQIK,10202.2,2000-02-17,-0.2783968163729392
2012-08-29,7391.15,7391.15,7391.15,7391.15,TWSE FMTQIK,10202.2,2000-02-17,-0.2755337084158319
2012-08-30,7371.44,7371.44,7371.44,7371.44,TWSE FMTQIK,10202.2,2000-02-17,-0.27746564466487633
2012-08-31,7397.06,7397.06,7397.06,7397.06,TWSE FMTQIK,10202.2,2000-02-17,-0.2749544215953422
2012-09-03,7450.53,7450.53,7450.53,7450.53,TWSE FMTQIK,10202.2,2000-02-17,-0.26971339515006576
2012-09-04,7451.35,7451.35,7451.35,7451.35,TWSE FMTQIK,10202.2,2000-02-17,-0.26963302032894865
2012-09-05,7367.44,7367.44,7367.44,7367.44,TWSE FMTQIK,10202.2,2000-02-17,-0.2778577169630081
2012-09-06,7326.72,7326.72,7326.72,7326.72,TWSE FMTQIK,10202.2,2000-02-17,-0.2818490129579895
2012-09-07,7424.91,7424.91,7424.91,7424.91,TWSE FMTQIK,10202.2,2000-02-17,-0.27222461821959976
2012-09-10,7482.74,7482.74,7482.74,7482.74,TWSE FMTQIK,10202.2,2000-02-17,-0.2665562329693596
2012-09-11,7485.13,7485.13,7485.13,7485.13,TWSE FMTQIK,10202.2,2000-02-17,-0.2663219697712259
2012-09-12,7570.45,7570.45,7570.45,7570.45,TWSE FMTQIK,10202.2,2000-02-17,-0.2579590676520751
2012-09-13,7578.8,7578.8,7578.8,7578.8,TWSE FMTQIK,10202.2,2000-02-17,-0.257140616729725
2012-09-14,7738.05,7738.05,7738.05,7738.05,TWSE FMTQIK,10202.2,2000-02-17,-0.24153123836035373
2012-09-17,7762.22,7762.22,7762.22,7762.22,TWSE FMTQIK,10202.2,2000-02-17,-0.23916214149889248
2012-09-18,7734.26,7734.26,7734.26,7734.26,TWSE FMTQIK,10202.2,2000-02-17,-0.24190272686283354
2012-09-19,7781.91,7781.91,7781.91,7781.91,TWSE FMTQIK,10202.2,2000-02-17,-0.23723216561133875
2012-09-20,7727.55,7727.55,7727.55,7727.55,TWSE FMTQIK,10202.2,2000-02-17,-0.24256042814294965
2012-09-21,7754.59,7754.59,7754.59,7754.59,TWSE FMTQIK,10202.2,2000-02-17,-0.23991001940757883
2012-09-24,7768.3,7768.3,7768.3,7768.3,TWSE FMTQIK,10202.2,2000-02-17,-0.23856619160573211
2012-09-25,7734.13,7734.13,7734.13,7734.13,TWSE FMTQIK,10202.2,2000-02-17,-0.24191546921252283
2012-09-26,7669.63,7669.63,7669.63,7669.63,TWSE FMTQIK,10202.2,2000-02-17,-0.2482376350198977
2012-09-27,7683.8,7683.8,7683.8,7683.8,TWSE FMTQIK,10202.2,2000-02-17,-0.24684871890376592
2012-09-28,7715.16,7715.16,7715.16,7715.16,TWSE FMTQIK,10202.2,2000-02-17,-0.2437748720864128
2012-10-01,7675.72,7675.72,7675.72,7675.72,TWSE FMTQIK,10202.2,2000-02-17,-0.2476407049459921
2012-10-02,7718.68,7718.68,7718.68,7718.68,TWSE FMTQIK,10202.2,2000-02-17,-0.2434298484640568
2012-10-03,7684.63,7684.63,7684.63,7684.63,TWSE FMTQIK,10202.2,2000-02-17,-0.24676736390190357
2012-10-04,7682.34,7682.34,7682.34,7682.34,TWSE FMTQIK,10202.2,2000-02-17,-0.246991825292584
2012-10-05,7690.65,7690.65,7690.65,7690.65,TWSE FMTQIK,10202.2,2000-02-17,-0.2461772950932153
2012-10-08,7615.89,7615.89,7615.89,7615.89,TWSE FMTQIK,10202.2,2000-02-17,-0.2535051263452981
2012-10-09,7592.01,7592.01,7592.01,7592.01,TWSE FMTQIK,10202.2,2000-02-17,-0.25584579796514484
2012-10-11,7451.72,7451.72,7451.72,7451.72,TWSE FMTQIK,10202.2,2000-02-17,-0.2695967536413715
2012-10-12,7437.04,7437.04,7437.04,7437.04,TWSE FMTQIK,10202.2,2000-02-17,-0.2710356589755152
2012-10-15,7418.9,7418.9,7418.9,7418.9,TWSE FMTQIK,10202.2,2000-02-17,-0.2728137068475428
2012-10-16,7471.02,7471.02,7471.02,7471.02,TWSE FMTQIK,10202.2,2000-02-17,-0.2677050048028856
2012-10-17,7464.4,7464.4,7464.4,7464.4,TWSE FMTQIK,10202.2,2000-02-17,-0.2683538844562938
2012-10-18,7465.41,7465.41,7465.41,7465.41,TWSE FMTQIK,10202.2,2000-02-17,-0.26825488620101556
2012-10-19,7408.76,7408.76,7408.76,7408.76,TWSE FMTQIK,10202.2,2000-02-17,-0.2738076101233068
2012-10-22,7373.04,7373.04,7373.04,7373.04,TWSE FMTQIK,10202.2,2000-02-17,-0.2773088157456235
2012-10-23,7337.48,7337.48,7337.48,7337.48,TWSE FMTQIK,10202.2,2000-02-17,-0.2807943384760151
2012-10-24,7314.88,7314.88,7314.88,7314.88,TWSE FMTQIK,10202.2,2000-02-17,-0.28300954696045955
2012-10-25,7262.08,7262.08,7262.08,7262.08,TWSE FMTQIK,10202.2,2000-02-17,-0.288184901295799
