date,open,high,low,close,source
2012-05-11,7401.37,7401.37,7401.37,7401.37,TWSE FMTQIK
2012-05-14,7377.18,7377.18,7377.18,7377.18,TWSE FMTQIK
2012-05-15,7395.64,7395.64,7395.64,7395.64,TWSE FMTQIK
2012-05-16,7234.57,7234.57,7234.57,7234.57,TWSE FMTQIK
2012-05-17,7356.77,7356.77,7356.77,7356.77,TWSE FMTQIK
2012-05-18,7151.19,7151.19,7151.19,7151.19,TWSE FMTQIK
2012-05-21,7192.23,7192.23,7192.23,7192.23,TWSE FMTQIK
2012-05-22,7274.89,7274.89,7274.89,7274.89,TWSE FMTQIK
2012-05-23,7147.75,7147.75,7147.75,7147.75,TWSE FMTQIK
2012-05-24,7124.89,7124.89,7124.89,7124.89,TWSE FMTQIK
2012-05-25,7071.63,7071.63,7071.63,7071.63,TWSE FMTQIK
2012-05-28,7136.0,7136.0,7136.0,7136.0,TWSE FMTQIK
2012-05-29,7342.29,7342.29,7342.29,7342.29,TWSE FMTQIK
2012-05-30,7261.8,7261.8,7261.8,7261.8,TWSE FMTQIK
2012-05-31,7301.5,7301.5,7301.5,7301.5,TWSE FMTQIK
2012-06-01,7106.09,7106.09,7106.09,7106.09,TWSE FMTQIK
2012-06-04,6894.66,6894.66,6894.66,6894.66,TWSE FMTQIK
2012-06-05,7000.45,7000.45,7000.45,7000.45,TWSE FMTQIK
2012-06-06,7056.15,7056.15,7056.15,7056.15,TWSE FMTQIK
2012-06-07,7080.31,7080.31,7080.31,7080.31,TWSE FMTQIK
2012-06-08,6999.65,6999.65,6999.65,6999.65,TWSE FMTQIK
2012-06-11,7120.23,7120.23,7120.23,7120.23,TWSE FMTQIK
2012-06-12,7072.08,7072.08,7072.08,7072.08,TWSE FMTQIK
2012-06-13,7088.83,7088.83,7088.83,7088.83,TWSE FMTQIK
2012-06-14,7075.1,7075.1,7075.1,7075.1,TWSE FMTQIK
2012-06-15,7155.83,7155.83,7155.83,7155.83,TWSE FMTQIK
2012-06-18,7281.5,7281.5,7281.5,7281.5,TWSE FMTQIK
2012-06-19,7273.13,7273.13,7273.13,7273.13,TWSE FMTQIK
2012-06-20,7334.63,7334.63,7334.63,7334.63,TWSE FMTQIK
2012-06-21,7279.05,7279.05,7279.05,7279.05,TWSE FMTQIK
2012-06-22,7222.05,7222.05,7222.05,7222.05,TWSE FMTQIK
2012-06-25,7166.38,7166.38,7166.38,7166.38,TWSE FMTQIK
2012-06-26,7137.93,7137.93,7137.93,7137.93,TWSE FMTQIK
2012-06-27,7183.01,7183.01,7183.01,7183.01,TWSE FMTQIK
2012-06-28,7169.61,7169.61,7169.61,7169.61,TWSE FMTQIK
2012-06-29,7296.28,7296.28,7296.28,7296.28,TWSE FMTQIK
2012-07-02,7345.16,7345.16,7345.16,7345.16,TWSE FMTQIK
2012-07-03,7418.36,7418.36,7418.36,7418.36,TWSE FMTQIK
2012-07-04,7422.59,7422.59,7422.59,7422.59,TWSE FMTQIK
2012-07-05,7387.78,7387.78,7387.78,7387.78,TWSE FMTQIK
2012-07-06,7368.59,7368.59,7368.59,7368.59,TWSE FMTQIK
2012-07-09,7309.96,7309.96,7309.96,7309.96,TWSE FMTQIK
2012-07-10,7251.35,7251.35,7251.35,7251.35,TWSE FMTQIK
2012-07-11,7257.91,7257.91,7257.91,7257.91,TWSE FMTQIK
2012-07-12,7130.93,7130.93,7130.93,7130.93,TWSE FMTQIK
2012-07-13,7104.27,7104.27,7104.27,7104.27,TWSE FMTQIK
2012-07-16,7090.04,7090.04,7090.04,7090.04,TWSE FMTQIK
2012-07-17,7127.0,7127.0,7127.0,7127.0,TWSE FMTQIK
2012-07-18,7049.05,7049.05,7049.05,7049.05,TWSE FMTQIK
2012-07-19,7148.57,7148.57,7148.57,7148.57,TWSE FMTQIK
2012-07-20,7164.68,7164.68,7164.68,7164.68,TWSE FMTQIK
2012-07-23,7028.73,7028.73,7028.73,7028.73,TWSE FMTQIK
2012-07-24,7008.35,7008.35,7008.35,7008.35,TWSE FMTQIK
2012-07-25,6979.13,6979.13,6979.13,6979.13,TWSE FMTQIK
2012-07-26,6970.69,6970.69,6970.69,6970.69,TWSE FMTQIK
2012-07-27,7124.49,7124.49,7124.49,7124.49,TWSE FMTQIK
2012-07-30,7158.88,7158.88,7158.88,7158.88,TWSE FMTQIK
2012-07-31,7270.49,7270.49,7270.49,7270.49,TWSE FMTQIK
2012-08-01,7267.96,7267.96,7267.96,7267.96,TWSE FMTQIK
2012-08-03,7217.51,7217.51,7217.51,7217.51,TWSE FMTQIK
2012-08-06,7286.33,7286.33,7286.33,7286.33,TWSE FMTQIK
2012-08-07,7295.46,7295.46,7295.46,7295.46,TWSE FMTQIK
2012-08-08,7319.8,7319.8,7319.8,7319.8,TWSE FMTQIK
2012-08-09,7433.7,7433.7,7433.7,7433.7,TWSE FMTQIK
2012-08-10,7441.12,7441.12,7441.12,7441.12,TWSE FMTQIK
2012-08-13,7436.3,7436.3,7436.3,7436.3,TWSE FMTQIK
2012-08-14,7479.25,7479.25,7479.25,7479.25,TWSE FMTQIK
2012-08-15,7467.74,7467.74,7467.74,7467.74,TWSE FMTQIK
2012-08-16,7490.21,7490.21,7490.21,7490.21,TWSE FMTQIK
2012-08-17,7467.92,7467.92,7467.92,7467.92,TWSE FMTQIK
2012-08-20,7431.91,7431.91,7431.91,7431.91,TWSE FMTQIK
2012-08-21,7506.81,7506.81,7506.81,7506.81,TWSE FMTQIK
2012-08-22,7496.58,7496.58,7496.58,7496.58,TWSE FMTQIK
2012-08-23,7505.17,7505.17,7505.17,7505.17,TWSE FMTQIK
2012-08-24,7477.53,7477.53,7477.53,7477.53,TWSE FMTQIK
2012-08-27,7468.22,7468.22,7468.22,7468.22,TWSE FMTQIK
2012-08-28,7361.94,7361.94,7361.94,7361.94,TWSE FMTQIK
2012-08-29,7391.15,7391.15,7391.15,7391.15,TWSE FMTQIK
2012-08-30,7371.44,7371.44,7371.44,7371.44,TWSE FMTQIK
2012-08-31,7397.06,7397.06,7397.06,7397.06,TWSE FMTQIK
2012-09-03,7450.53,7450.53,7450.53,7450.53,TWSE FMTQIK
2012-09-04,7451.35,7451.35,7451.35,7451.35,TWSE FMTQIK
2012-09-05,7367.44,7367.44,7367.44,7367.44,TWSE FMTQIK
2012-09-06,7326.72,7326.72,7326.72,7326.72,TWSE FMTQIK
2012-09-07,7424.91,7424.91,7424.91,7424.91,TWSE FMTQIK
2012-09-10,7482.74,7482.74,7482.74,7482.74,TWSE FMTQIK
2012-09-11,7485.13,7485.13,7485.13,7485.13,TWSE FMTQIK
2012-09-12,7570.45,7570.45,7570.45,7570.45,TWSE FMTQIK
2012-09-13,7578.8,7578.8,7578.8,7578.8,TWSE FMTQIK
2012-09-14,7738.05,7738.05,7738.05,7738.05,TWSE FMTQIK
2012-09-17,7762.22,7762.22,7762.22,7762.22,TWSE FMTQIK
2012-09-18,7734.26,7734.26,7734.26,7734.26,TWSE FMTQIK
2012-09-19,7781.91,7781.91,7781.91,7781.91,TWSE FMTQIK
2012-09-20,7727.55,7727.55,7727.55,7727.55,TWSE FMTQIK
2012-09-21,7754.59,7754.59,7754.59,7754.59,TWSE FMTQIK
2012-09-24,7768.3,7768.3,7768.3,7768.3,TWSE FMTQIK
2012-09-25,7734.13,7734.13,7734.13,7734.13,TWSE FMTQIK
2012-09-26,7669.63,7669.63,7669.63,7669.63,TWSE FMTQIK
2012-09-27,7683.8,7683.8,7683.8,7683.8,TWSE FMTQIK
2012-09-28,7715.16,7715.16,7715.16,7715.16,TWSE FMTQIK
2012-10-01,7675.72,7675.72,7675.72,7675.72,TWSE FMTQIK
2012-10-02,7718.68,7718.68,7718.68,7718.68,TWSE FMTQIK
2012-10-03,7684.63,7684.63,7684.63,7684.63,TWSE FMTQIK
2012-10-04,7682.34,7682.34,7682.34,7682.34,TWSE FMTQIK
2012-10-05,7690.65,7690.65,7690.65,7690.65,TWSE FMTQIK
2012-10-08,7615.89,7615.89,7615.89,7615.89,TWSE FMTQIK
2012-10-09,7592.01,7592.01,7592.01,7592.01,TWSE FMTQIK
2012-10-11,7451.72,7451.72,7451.72,7451.72,TWSE FMTQIK
2012-10-12,7437.04,7437.04,7437.04,7437.04,TWSE FMTQIK
2012-10-15,7418.9,7418.9,7418.9,7418.9,TWSE FMTQIK
2012-10-16,7471.02,7471.02,7471.02,7471.02,TWSE FMTQIK
2012-10-17,7464.4,7464.4,7464.4,7464.4,TWSE FMTQIK
2012-10-18,7465.41,7465.41,7465.41,7465.41,TWSE FMTQIK
2012-10-19,7408.76,7408.76,7408.76,7408.76,TWSE FMTQIK
2012-10-22,7373.04,7373.04,7373.04,7373.04,TWSE FMTQIK
2012-10-23,7337.48,7337.48,7337.48,7337.48,TWSE FMTQIK
2012-10-24,7314.88,7314.88,7314.88,7314.88,TWSE FMTQIK
2012-10-25,7262.08,7262.08,7262.08,7262.08,TWSE FMTQIK
2012-10-26,7134.06,7134.06,7134.06,7134.06,TWSE FMTQIK
2012-10-29,7091.67,7091.67,7091.67,7091.67,TWSE FMTQIK
2012-10-30,7182.59,7182.59,7182.59,7182.59,TWSE FMTQIK
2012-10-31,7166.05,7166.05,7166.05,7166.05,TWSE FMTQIK
2012-11-01,7179.64,7179.64,7179.64,7179.64,TWSE FMTQIK
2012-11-02,7210.47,7210.47,7210.47,7210.47,TWSE FMTQIK
2012-11-05,7185.36,7185.36,7185.36,7185.36,TWSE FMTQIK
2012-11-06,7236.68,7236.68,7236.68,7236.68,TWSE FMTQIK
2012-11-07,7287.18,7287.18,7287.18,7287.18,TWSE FMTQIK
2012-11-08,7242.63,7242.63,7242.63,7242.63,TWSE FMTQIK
2012-11-09,7293.22,7293.22,7293.22,7293.22,TWSE FMTQIK
2012-11-12,7267.75,7267.75,7267.75,7267.75,TWSE FMTQIK
2012-11-13,7136.05,7136.05,7136.05,7136.05,TWSE FMTQIK
2012-11-14,7159.75,7159.75,7159.75,7159.75,TWSE FMTQIK
2012-11-15,7143.84,7143.84,7143.84,7143.84,TWSE FMTQIK
2012-11-16,7130.07,7130.07,7130.07,7130.07,TWSE FMTQIK
2012-11-19,7129.04,7129.04,7129.04,7129.04,TWSE FMTQIK
2012-11-20,7145.77,7145.77,7145.77,7145.77,TWSE FMTQIK
2012-11-21,7088.49,7088.49,7088.49,7088.49,TWSE FMTQIK
2012-11-22,7105.76,7105.76,7105.76,7105.76,TWSE FMTQIK
2012-11-23,7326.01,7326.01,7326.01,7326.01,TWSE FMTQIK
2012-11-26,7407.37,7407.37,7407.37,7407.37,TWSE FMTQIK
2012-11-27,7430.2,7430.2,7430.2,7430.2,TWSE FMTQIK
2012-11-28,7434.93,7434.93,7434.93,7434.93,TWSE FMTQIK
2012-11-29,7503.55,7503.55,7503.55,7503.55,TWSE FMTQIK
2012-11-30,7580.17,7580.17,7580.17,7580.17,TWSE FMTQIK
2012-12-03,7599.91,7599.91,7599.91,7599.91,TWSE FMTQIK
2012-12-04,7600.98,7600.98,7600.98,7600.98,TWSE FMTQIK
2012-12-05,7649.05,7649.05,7649.05,7649.05,TWSE FMTQIK
2012-12-06,7623.26,7623.26,7623.26,7623.26,TWSE FMTQIK
2012-12-07,7642.26,7642.26,7642.26,7642.26,TWSE FMTQIK
2012-12-10,7609.5,7609.5,7609.5,7609.5,TWSE FMTQIK
2012-12-11,7613.69,7613.69,7613.69,7613.69,TWSE FMTQIK
2012-12-12,7690.19,7690.19,7690.19,7690.19,TWSE FMTQIK
2012-12-13,7757.09,7757.09,7757.09,7757.09,TWSE FMTQIK
2012-12-14,7698.77,7698.77,7698.77,7698.77,TWSE FMTQIK
2012-12-17,7631.28,7631.28,7631.28,7631.28,TWSE FMTQIK
2012-12-18,7643.74,7643.74,7643.74,7643.74,TWSE FMTQIK
2012-12-19,7677.47,7677.47,7677.47,7677.47,TWSE FMTQIK
2012-12-20,7595.46,7595.46,7595.46,7595.46,TWSE FMTQIK
2012-12-21,7519.93,7519.93,7519.93,7519.93,TWSE FMTQIK
2012-12-22,7540.14,7540.14,7540.14,7540.14,TWSE FMTQIK
2012-12-24,7535.52,7535.52,7535.52,7535.52,TWSE FMTQIK
2012-12-25,7636.57,7636.57,7636.57,7636.57,TWSE FMTQIK
2012-12-26,7634.19,7634.19,7634.19,7634.19,TWSE FMTQIK
2012-12-27,7648.41,7648.41,7648.41,7648.41,TWSE FMTQIK
2012-12-28,7699.5,7699.5,7699.5,7699.5,TWSE FMTQIK
2013-01-02,7779.22,7779.22,7779.22,7779.22,TWSE FMTQIK
2013-01-03,7836.84,7836.84,7836.84,7836.84,TWSE FMTQIK
2013-01-04,7805.99,7805.99,7805.99,7805.99,TWSE FMTQIK
2013-01-07,7755.09,7755.09,7755.09,7755.09,TWSE FMTQIK
2013-01-08,7721.66,7721.66,7721.66,7721.66,TWSE FMTQIK
2013-01-09,7738.64,7738.64,7738.64,7738.64,TWSE FMTQIK
2013-01-10,7811.64,7811.64,7811.64,7811.64,TWSE FMTQIK
2013-01-11,7819.15,7819.15,7819.15,7819.15,TWSE FMTQIK
2013-01-14,7823.97,7823.97,7823.97,7823.97,TWSE FMTQIK
2013-01-15,7765.02,7765.02,7765.02,7765.02,TWSE FMTQIK
2013-01-16,7700.43,7700.43,7700.43,7700.43,TWSE FMTQIK
2013-01-17,7616.64,7616.64,7616.64,7616.64,TWSE FMTQIK
2013-01-18,7732.87,7732.87,7732.87,7732.87,TWSE FMTQIK
2013-01-21,7724.92,7724.92,7724.92,7724.92,TWSE FMTQIK
2013-01-22,7759.1,7759.1,7759.1,7759.1,TWSE FMTQIK
2013-01-23,7744.18,7744.18,7744.18,7744.18,TWSE FMTQIK
2013-01-24,7695.99,7695.99,7695.99,7695.99,TWSE FMTQIK
2013-01-25,7672.58,7672.58,7672.58,7672.58,TWSE FMTQIK
2013-01-28,7714.67,7714.67,7714.67,7714.67,TWSE FMTQIK
2013-01-29,7802.0,7802.0,7802.0,7802.0,TWSE FMTQIK
2013-01-30,7832.98,7832.98,7832.98,7832.98,TWSE FMTQIK
2013-01-31,7850.02,7850.02,7850.02,7850.02,TWSE FMTQIK
2013-02-01,7855.97,7855.97,7855.97,7855.97,TWSE FMTQIK
2013-02-04,7923.16,7923.16,7923.16,7923.16,TWSE FMTQIK
2013-02-05,7886.94,7886.94,7886.94,7886.94,TWSE FMTQIK
2013-02-06,7906.65,7906.65,7906.65,7906.65,TWSE FMTQIK
2013-02-18,7943.53,7943.53,7943.53,7943.53,TWSE FMTQIK
2013-02-19,7960.88,7960.88,7960.88,7960.88,TWSE FMTQIK
2013-02-20,8029.1,8029.1,8029.1,8029.1,TWSE FMTQIK
2013-02-21,7957.46,7957.46,7957.46,7957.46,TWSE FMTQIK
2013-02-22,7947.72,7947.72,7947.72,7947.72,TWSE FMTQIK
2013-02-23,7986.89,7986.89,7986.89,7986.89,TWSE FMTQIK
2013-02-25,7947.68,7947.68,7947.68,7947.68,TWSE FMTQIK
2013-02-26,7880.9,7880.9,7880.9,7880.9,TWSE FMTQIK
2013-02-27,7897.98,7897.98,7897.98,7897.98,TWSE FMTQIK
2013-03-01,7964.63,7964.63,7964.63,7964.63,TWSE FMTQIK
2013-03-04,7867.34,7867.34,7867.34,7867.34,TWSE FMTQIK
2013-03-05,7932.71,7932.71,7932.71,7932.71,TWSE FMTQIK
2013-03-06,7950.3,7950.3,7950.3,7950.3,TWSE FMTQIK
2013-03-07,7960.51,7960.51,7960.51,7960.51,TWSE FMTQIK
2013-03-08,8015.14,8015.14,8015.14,8015.14,TWSE FMTQIK
2013-03-11,8038.72,8038.72,8038.72,8038.72,TWSE FMTQIK
2013-03-12,7994.71,7994.71,7994.71,7994.71,TWSE FMTQIK
2013-03-13,7995.51,7995.51,7995.51,7995.51,TWSE FMTQIK
2013-03-14,7951.76,7951.76,7951.76,7951.76,TWSE FMTQIK
2013-03-15,7927.49,7927.49,7927.49,7927.49,TWSE FMTQIK
2013-03-18,7811.34,7811.34,7811.34,7811.34,TWSE FMTQIK
2013-03-19,7838.47,7838.47,7838.47,7838.47,TWSE FMTQIK
2013-03-20,7798.03,7798.03,7798.03,7798.03,TWSE FMTQIK
2013-03-21,7811.84,7811.84,7811.84,7811.84,TWSE FMTQIK
2013-03-22,7796.22,7796.22,7796.22,7796.22,TWSE FMTQIK
2013-03-25,7856.12,7856.12,7856.12,7856.12,TWSE FMTQIK
2013-03-26,7856.36,7856.36,7856.36,7856.36,TWSE FMTQIK
2013-03-27,7894.12,7894.12,7894.12,7894.12,TWSE FMTQIK
2013-03-28,7866.88,7866.88,7866.88,7866.88,TWSE FMTQIK
2013-03-29,7918.61,7918.61,7918.61,7918.61,TWSE FMTQIK
2013-04-01,7899.24,7899.24,7899.24,7899.24,TWSE FMTQIK
2013-04-02,7913.18,7913.18,7913.18,7913.18,TWSE FMTQIK
2013-04-03,7942.35,7942.35,7942.35,7942.35,TWSE FMTQIK
2013-04-08,7752.79,7752.79,7752.79,7752.79,TWSE FMTQIK
2013-04-09,7728.54,7728.54,7728.54,7728.54,TWSE FMTQIK
2013-04-10,7752.8,7752.8,7752.8,7752.8,TWSE FMTQIK
2013-04-11,7857.98,7857.98,7857.98,7857.98,TWSE FMTQIK
2013-04-12,7821.63,7821.63,7821.63,7821.63,TWSE FMTQIK
2013-04-15,7763.53,7763.53,7763.53,7763.53,TWSE FMTQIK
2013-04-16,7801.05,7801.05,7801.05,7801.05,TWSE FMTQIK
2013-04-17,7809.07,7809.07,7809.07,7809.07,TWSE FMTQIK
2013-04-18,7791.35,7791.35,7791.35,7791.35,TWSE FMTQIK
2013-04-19,7930.8,7930.8,7930.8,7930.8,TWSE FMTQIK
2013-04-22,7970.38,7970.38,7970.38,7970.38,TWSE FMTQIK
2013-04-23,7942.77,7942.77,7942.77,7942.77,TWSE FMTQIK
2013-04-24,8023.71,8023.71,8023.71,8023.71,TWSE FMTQIK
2013-04-25,8021.75,8021.75,8021.75,8021.75,TWSE FMTQIK
2013-04-26,8022.06,8022.06,8022.06,8022.06,TWSE FMTQIK
2013-04-29,8029.74,8029.74,8029.74,8029.74,TWSE FMTQIK
2013-04-30,8093.66,8093.66,8093.66,8093.66,TWSE FMTQIK
2013-05-02,8128.51,8128.51,8128.51,8128.51,TWSE FMTQIK
2013-05-03,8135.03,8135.03,8135.03,8135.03,TWSE FMTQIK
2013-05-06,8169.05,8169.05,8169.05,8169.05,TWSE FMTQIK
2013-05-07,8163.06,8163.06,8163.06,8163.06,TWSE FMTQIK
2013-05-08,8267.09,8267.09,8267.09,8267.09,TWSE FMTQIK
2013-05-09,8285.89,8285.89,8285.89,8285.89,TWSE FMTQIK
2013-05-10,8280.26,8280.26,8280.26,8280.26,TWSE FMTQIK
2013-05-13,8248.32,8248.32,8248.32,8248.32,TWSE FMTQIK
2013-05-14,8251.82,8251.82,8251.82,8251.82,TWSE FMTQIK
2013-05-15,8318.59,8318.59,8318.59,8318.59,TWSE FMTQIK
2013-05-16,8390.05,8390.05,8390.05,8390.05,TWSE FMTQIK
2013-05-17,8368.19,8368.19,8368.19,8368.19,TWSE FMTQIK
2013-05-20,8377.05,8377.05,8377.05,8377.05,TWSE FMTQIK
2013-05-21,8383.05,8383.05,8383.05,8383.05,TWSE FMTQIK
2013-05-22,8398.84,8398.84,8398.84,8398.84,TWSE FMTQIK
2013-05-23,8237.83,8237.83,8237.83,8237.83,TWSE FMTQIK
2013-05-24,8209.78,8209.78,8209.78,8209.78,TWSE FMTQIK
2013-05-27,8280.1,8280.1,8280.1,8280.1,TWSE FMTQIK
2013-05-28,8263.05,8263.05,8263.05,8263.05,TWSE FMTQIK
2013-05-29,8337.9,8337.9,8337.9,8337.9,TWSE FMTQIK
2013-05-30,8243.29,8243.29,8243.29,8243.29,TWSE FMTQIK
2013-05-31,8254.8,8254.8,8254.8,8254.8,TWSE FMTQIK
2013-06-03,8201.02,8201.02,8201.02,8201.02,TWSE FMTQIK
2013-06-04,8191.22,8191.22,8191.22,8191.22,TWSE FMTQIK
2013-06-05,8181.91,8181.91,8181.91,8181.91,TWSE FMTQIK
2013-06-06,8096.14,8096.14,8096.14,8096.14,TWSE FMTQIK
2013-06-07,8095.2,8095.2,8095.2,8095.2,TWSE FMTQIK
2013-06-10,8160.55,8160.55,8160.55,8160.55,TWSE FMTQIK
2013-06-11,8116.15,8116.15,8116.15,8116.15,TWSE FMTQIK
2013-06-13,7951.66,7951.66,7951.66,7951.66,TWSE FMTQIK
2013-06-14,7937.74,7937.74,7937.74,7937.74,TWSE FMTQIK
2013-06-17,7992.89,7992.89,7992.89,7992.89,TWSE FMTQIK
2013-06-18,8011.02,8011.02,8011.02,8011.02,TWSE FMTQIK
2013-06-19,8007.39,8007.39,8007.39,8007.39,TWSE FMTQIK
2013-06-20,7898.91,7898.91,7898.91,7898.91,TWSE FMTQIK
2013-06-21,7793.31,7793.31,7793.31,7793.31,TWSE FMTQIK
2013-06-24,7758.03,7758.03,7758.03,7758.03,TWSE FMTQIK
2013-06-25,7663.23,7663.23,7663.23,7663.23,TWSE FMTQIK
2013-06-26,7784.8,7784.8,7784.8,7784.8,TWSE FMTQIK
2013-06-27,7883.9,7883.9,7883.9,7883.9,TWSE FMTQIK
2013-06-28,8062.21,8062.21,8062.21,8062.21,TWSE FMTQIK
2013-07-01,8036.0,8036.0,8036.0,8036.0,TWSE FMTQIK
2013-07-02,8015.86,8015.86,8015.86,8015.86,TWSE FMTQIK
2013-07-03,7911.42,7911.42,7911.42,7911.42,TWSE FMTQIK
2013-07-04,7893.72,7893.72,7893.72,7893.72,TWSE FMTQIK
2013-07-05,8001.82,8001.82,8001.82,8001.82,TWSE FMTQIK
2013-07-08,7886.34,7886.34,7886.34,7886.34,TWSE FMTQIK
2013-07-09,7971.18,7971.18,7971.18,7971.18,TWSE FMTQIK
2013-07-10,8011.69,8011.69,8011.69,8011.69,TWSE FMTQIK
2013-07-11,8179.54,8179.54,8179.54,8179.54,TWSE FMTQIK
2013-07-12,8220.49,8220.49,8220.49,8220.49,TWSE FMTQIK
2013-07-15,8254.68,8254.68,8254.68,8254.68,TWSE FMTQIK
2013-07-16,8260.11,8260.11,8260.11,8260.11,TWSE FMTQIK
2013-07-17,8258.95,8258.95,8258.95,8258.95,TWSE FMTQIK
2013-07-18,8194.88,8194.88,8194.88,8194.88,TWSE FMTQIK
2013-07-19,8062.03,8062.03,8062.03,8062.03,TWSE FMTQIK
2013-07-22,8105.45,8105.45,8105.45,8105.45,TWSE FMTQIK
2013-07-23,8214.65,8214.65,8214.65,8214.65,TWSE FMTQIK
2013-07-24,8196.19,8196.19,8196.19,8196.19,TWSE FMTQIK
2013-07-25,8163.58,8163.58,8163.58,8163.58,TWSE FMTQIK
2013-07-26,8149.4,8149.4,8149.4,8149.4,TWSE FMTQIK
2013-07-29,8084.5,8084.5,8084.5,8084.5,TWSE FMTQIK
2013-07-30,8163.55,8163.55,8163.55,8163.55,TWSE FMTQIK
2013-07-31,8107.94,8107.94,8107.94,8107.94,TWSE FMTQIK
2013-08-01,8056.22,8056.22,8056.22,8056.22,TWSE FMTQIK
2013-08-02,8099.88,8099.88,8099.88,8099.88,TWSE FMTQIK
2013-08-05,8138.63,8138.63,8138.63,8138.63,TWSE FMTQIK
2013-08-06,8038.91,8038.91,8038.91,8038.91,TWSE FMTQIK
2013-08-07,7921.29,7921.29,7921.29,7921.29,TWSE FMTQIK
2013-08-08,7907.67,7907.67,7907.67,7907.67,TWSE FMTQIK
2013-08-09,7856.14,7856.14,7856.14,7856.14,TWSE FMTQIK
2013-08-12,7903.38,7903.38,7903.38,7903.38,TWSE FMTQIK
2013-08-13,7986.27,7986.27,7986.27,7986.27,TWSE FMTQIK
2013-08-14,7951.33,7951.33,7951.33,7951.33,TWSE FMTQIK
2013-08-15,7887.26,7887.26,7887.26,7887.26,TWSE FMTQIK
2013-08-16,7925.0,7925.0,7925.0,7925.0,TWSE FMTQIK
2013-08-19,7900.21,7900.21,7900.21,7900.21,TWSE FMTQIK
2013-08-20,7832.65,7832.65,7832.65,7832.65,TWSE FMTQIK
2013-08-22,7814.38,7814.38,7814.38,7814.38,TWSE FMTQIK
2013-08-23,7873.31,7873.31,7873.31,7873.31,TWSE FMTQIK
2013-08-26,7894.97,7894.97,7894.97,7894.97,TWSE FMTQIK
2013-08-27,7820.84,7820.84,7820.84,7820.84,TWSE FMTQIK
2013-08-28,7824.54,7824.54,7824.54,7824.54,TWSE FMTQIK
2013-08-29,7917.66,7917.66,7917.66,7917.66,TWSE FMTQIK
2013-08-30,8021.89,8021.89,8021.89,8021.89,TWSE FMTQIK
2013-09-02,8038.86,8038.86,8038.86,8038.86,TWSE FMTQIK
2013-09-03,8088.37,8088.37,8088.37,8088.37,TWSE FMTQIK
2013-09-04,8083.44,8083.44,8083.44,8083.44,TWSE FMTQIK
2013-09-05,8169.1,8169.1,8169.1,8169.1,TWSE FMTQIK
2013-09-06,8164.2,8164.2,8164.2,8164.2,TWSE FMTQIK
2013-09-09,8192.11,8192.11,8192.11,8192.11,TWSE FMTQIK
2013-09-10,8208.77,8208.77,8208.77,8208.77,TWSE FMTQIK
2013-09-11,8208.99,8208.99,8208.99,8208.99,TWSE FMTQIK
2013-09-12,8225.36,8225.36,8225.36,8225.36,TWSE FMTQIK
2013-09-13,8168.2,8168.2,8168.2,8168.2,TWSE FMTQIK
2013-09-14,8142.48,8142.48,8142.48,8142.48,TWSE FMTQIK
2013-09-16,8255.34,8255.34,8255.34,8255.34,TWSE FMTQIK
2013-09-17,8249.78,8249.78,8249.78,8249.78,TWSE FMTQIK
2013-09-18,8209.18,8209.18,8209.18,8209.18,TWSE FMTQIK
2013-09-23,8292.83,8292.83,8292.83,8292.83,TWSE FMTQIK
2013-09-24,8299.12,8299.12,8299.12,8299.12,TWSE FMTQIK
2013-09-25,8283.9,8283.9,8283.9,8283.9,TWSE FMTQIK
2013-09-26,8184.68,8184.68,8184.68,8184.68,TWSE FMTQIK
2013-09-27,8230.68,8230.68,8230.68,8230.68,TWSE FMTQIK
2013-09-30,8173.87,8173.87,8173.87,8173.87,TWSE FMTQIK
2013-10-01,8187.02,8187.02,8187.02,8187.02,TWSE FMTQIK
2013-10-02,8216.52,8216.52,8216.52,8216.52,TWSE FMTQIK
2013-10-03,8359.02,8359.02,8359.02,8359.02,TWSE FMTQIK
2013-10-04,8364.55,8364.55,8364.55,8364.55,TWSE FMTQIK
2013-10-07,8333.66,8333.66,8333.66,8333.66,TWSE FMTQIK
2013-10-08,8375.65,8375.65,8375.65,8375.65,TWSE FMTQIK
2013-10-09,8344.73,8344.73,8344.73,8344.73,TWSE FMTQIK
2013-10-11,8349.37,8349.37,8349.37,8349.37,TWSE FMTQIK
2013-10-14,8273.96,8273.96,8273.96,8273.96,TWSE FMTQIK
2013-10-15,8367.88,8367.88,8367.88,8367.88,TWSE FMTQIK
2013-10-16,8332.18,8332.18,8332.18,8332.18,TWSE FMTQIK
2013-10-17,8374.68,8374.68,8374.68,8374.68,TWSE FMTQIK
2013-10-18,8441.19,8441.19,8441.19,8441.19,TWSE FMTQIK
2013-10-21,8419.32,8419.32,8419.32,8419.32,TWSE FMTQIK
2013-10-22,8418.27,8418.27,8418.27,8418.27,TWSE FMTQIK
2013-10-23,8393.62,8393.62,8393.62,8393.62,TWSE FMTQIK
2013-10-24,8413.72,8413.72,8413.72,8413.72,TWSE FMTQIK
2013-10-25,8346.62,8346.62,8346.62,8346.62,TWSE FMTQIK
2013-10-28,8407.83,8407.83,8407.83,8407.83,TWSE FMTQIK
2013-10-29,8420.98,8420.98,8420.98,8420.98,TWSE FMTQIK
2013-10-30,8465.06,8465.06,8465.06,8465.06,TWSE FMTQIK
2013-10-31,8450.06,8450.06,8450.06,8450.06,TWSE FMTQIK
